Year,Month,Day,Hour,Minute,Second,HYY_META.NOx168
2019,01,31,20,00,00,4.753
2019,01,31,21,00,00,4.5
2019,01,31,22,00,00,4.161
2019,01,31,23,00,00,3.924
2019,02,01,00,00,00,3.924
2019,02,01,01,00,00,3.578
2019,02,01,02,00,00,3.067
2019,02,01,03,00,00,2.852
2019,02,01,04,00,00,2.416
2019,02,01,05,00,00,2.472
2019,02,01,06,00,00,2.077
2019,02,01,07,00,00,2.011
2019,02,01,08,00,00,1.7
2019,02,01,09,00,00,2.148
2019,02,01,10,00,00,2.274
2019,02,01,11,00,00,2.192
2019,02,01,12,00,00,2.115
2019,02,01,13,00,00,1.072
2019,02,01,14,00,00,1.14
2019,02,01,15,00,00,1.251
2019,02,01,16,00,00,1.829
2019,02,01,17,00,00,1.683
2019,02,01,18,00,00,1.465
2019,02,01,19,00,00,1.043
2019,02,01,20,00,00,1.064
2019,02,01,21,00,00,1.3
2019,02,01,22,00,00,1.608
2019,02,01,23,00,00,1.835
2019,02,02,00,00,00,1.458
2019,02,02,01,00,00,0.958
2019,02,02,02,00,00,1.5
2019,02,02,03,00,00,1.371
2019,02,02,04,00,00,1.211
2019,02,02,05,00,00,1.186
2019,02,02,06,00,00,1.177
2019,02,02,07,00,00,1.209
2019,02,02,08,00,00,1.046
2019,02,02,09,00,00,0.742
2019,02,02,10,00,00,0.7
2019,02,02,11,00,00,0.62
2019,02,02,12,00,00,0.557
2019,02,02,13,00,00,0.78444
2019,02,02,14,00,00,0.724
2019,02,02,15,00,00,0.805
2019,02,02,16,00,00,0.794
2019,02,02,17,00,00,0.874
2019,02,02,18,00,00,0.725
2019,02,02,19,00,00,0.729
2019,02,02,20,00,00,0.826
2019,02,02,21,00,00,0.538
2019,02,02,22,00,00,0.684
2019,02,02,23,00,00,0.649
2019,02,03,00,00,00,0.56667
2019,02,03,01,00,00,0.542
2019,02,03,02,00,00,0.474
2019,02,03,03,00,00,0.579
2019,02,03,04,00,00,0.466
2019,02,03,05,00,00,0.699
2019,02,03,06,00,00,0.63
2019,02,03,07,00,00,0.579
2019,02,03,08,00,00,0.492
2019,02,03,09,00,00,0.519
2019,02,03,10,00,00,0.748
2019,02,03,11,00,00,0.751
2019,02,03,12,00,00,0.735
2019,02,03,13,00,00,0.893
2019,02,03,14,00,00,0.987
2019,02,03,15,00,00,0.909
2019,02,03,16,00,00,1.19
2019,02,03,17,00,00,1.67
2019,02,03,18,00,00,1.844
2019,02,03,19,00,00,2.067
2019,02,03,20,00,00,2.63
2019,02,03,21,00,00,2.92
2019,02,03,22,00,00,3.133
2019,02,03,23,00,00,3.472
2019,02,04,00,00,00,3.707
2019,02,04,01,00,00,3.982
2019,02,04,02,00,00,4.727
2019,02,04,03,00,00,2.919
2019,02,04,04,00,00,2.16
2019,02,04,05,00,00,1.001
2019,02,04,06,00,00,1.045
2019,02,04,07,00,00,0.819
2019,02,04,08,00,00,1.073
2019,02,04,09,00,00,0.966
2019,02,04,10,00,00,0.843
2019,02,04,11,00,00,0.642
2019,02,04,12,00,00,0.832
2019,02,04,13,00,00,1.401
2019,02,04,14,00,00,1.199
2019,02,04,15,00,00,0.788
2019,02,04,16,00,00,0.889
2019,02,04,17,00,00,0.8
2019,02,04,18,00,00,0.515
2019,02,04,19,00,00,0.795
2019,02,04,20,00,00,0.882
2019,02,04,21,00,00,0.885
2019,02,04,22,00,00,0.893
2019,02,04,23,00,00,0.861
2019,02,05,00,00,00,0.597
2019,02,05,01,00,00,0.869
2019,02,05,02,00,00,1.219
2019,02,05,03,00,00,1.627
2019,02,05,04,00,00,1.545
2019,02,05,05,00,00,1.363
2019,02,05,06,00,00,1.242
2019,02,05,07,00,00,1.16
2019,02,05,08,00,00,2.538
2019,02,05,09,00,00,3.48
2019,02,05,10,00,00,3.75
2019,02,05,11,00,00,2.472
2019,02,05,12,00,00,2.724
2019,02,05,13,00,00,4.005
2019,02,05,14,00,00,5.476
2019,02,05,15,00,00,5.87
2019,02,05,16,00,00,5.944
2019,02,05,17,00,00,5.186
2019,02,05,18,00,00,6.519
2019,02,05,19,00,00,3.707
2019,02,05,20,00,00,2.389
2019,02,05,21,00,00,1.765
2019,02,05,22,00,00,1.34
2019,02,05,23,00,00,1.837
2019,02,06,00,00,00,2.012
2019,02,06,01,00,00,1.617
2019,02,06,02,00,00,1.178
2019,02,06,03,00,00,0.824
2019,02,06,04,00,00,0.759
2019,02,06,05,00,00,0.954
2019,02,06,06,00,00,0.863
2019,02,06,07,00,00,2.442
2019,02,06,08,00,00,1.126
2019,02,06,09,00,00,2.134
2019,02,06,10,00,00,2.558
2019,02,06,11,00,00,1.798
2019,02,06,12,00,00,1.628
2019,02,06,13,00,00,0.914
2019,02,06,14,00,00,0.68
2019,02,06,15,00,00,0.997
2019,02,06,16,00,00,1.255
2019,02,06,17,00,00,2.851
2019,02,06,18,00,00,3.973
2019,02,06,19,00,00,5.615
2019,02,06,20,00,00,6.995
2019,02,06,21,00,00,4.58
2019,02,06,22,00,00,1.825
2019,02,06,23,00,00,2.039
2019,02,07,00,00,00,1.866
2019,02,07,01,00,00,2.022
2019,02,07,02,00,00,2.021
2019,02,07,03,00,00,1.483
2019,02,07,04,00,00,1.018
2019,02,07,05,00,00,1.103
2019,02,07,06,00,00,0.904
2019,02,07,07,00,00,1.002
2019,02,07,08,00,00,1.386
2019,02,07,09,00,00,1.265
2019,02,07,10,00,00,1.469
2019,02,07,11,00,00,2.165
2019,02,07,12,00,00,3.504
2019,02,07,13,00,00,2.554
2019,02,07,14,00,00,2.361
2019,02,07,15,00,00,2.086
2019,02,07,16,00,00,1.982
2019,02,07,17,00,00,1.998
2019,02,07,18,00,00,2.4
2019,02,07,19,00,00,2.446
2019,02,07,20,00,00,3.235
2019,02,07,21,00,00,2.319
2019,02,07,22,00,00,2.387
2019,02,07,23,00,00,1.853
2019,02,08,00,00,00,1.713
2019,02,08,01,00,00,1.738
2019,02,08,02,00,00,1.492
2019,02,08,03,00,00,1.683
2019,02,08,04,00,00,1.165
2019,02,08,05,00,00,1.375
2019,02,08,06,00,00,1.435
2019,02,08,07,00,00,1.894
2019,02,08,08,00,00,1.978
2019,02,08,09,00,00,2.624
2019,02,08,10,00,00,2.746
2019,02,08,11,00,00,2.438
2019,02,08,12,00,00,2.752
2019,02,08,13,00,00,2.949
2019,02,08,14,00,00,3.241
2019,02,08,15,00,00,3.244
2019,02,08,16,00,00,3.173
2019,02,08,17,00,00,2.852
2019,02,08,18,00,00,2.5
2019,02,08,19,00,00,1.94667
2019,02,08,20,00,00,1.904
2019,02,08,21,00,00,2.057
2019,02,08,22,00,00,1.832
2019,02,08,23,00,00,1.263
2019,02,09,00,00,00,1.258
2019,02,09,01,00,00,1.44
2019,02,09,02,00,00,1.389
2019,02,09,03,00,00,1.256
2019,02,09,04,00,00,0.806
2019,02,09,05,00,00,0.663
2019,02,09,06,00,00,0.919
2019,02,09,07,00,00,1.369
2019,02,09,08,00,00,1.051
2019,02,09,09,00,00,0.896
2019,02,09,10,00,00,2.152
2019,02,09,11,00,00,2.358
2019,02,09,12,00,00,2.253
2019,02,09,13,00,00,2.764
2019,02,09,14,00,00,2.561
2019,02,09,15,00,00,2.328
2019,02,09,16,00,00,2.457
2019,02,09,17,00,00,2.485
2019,02,09,18,00,00,2.504
2019,02,09,19,00,00,2.248
2019,02,09,20,00,00,2.242
2019,02,09,21,00,00,2.031
2019,02,09,22,00,00,1.858
2019,02,09,23,00,00,1.766
2019,02,10,00,00,00,1.982
2019,02,10,01,00,00,1.891
2019,02,10,02,00,00,1.938
2019,02,10,03,00,00,1.729
2019,02,10,04,00,00,1.793
2019,02,10,05,00,00,1.92
2019,02,10,06,00,00,1.756
2019,02,10,07,00,00,1.562
2019,02,10,08,00,00,1.249
2019,02,10,09,00,00,1.175
2019,02,10,10,00,00,1.51
2019,02,10,11,00,00,1.501
2019,02,10,12,00,00,1.671
2019,02,10,13,00,00,1.39
2019,02,10,14,00,00,1.578
2019,02,10,15,00,00,1.468
2019,02,10,16,00,00,1.091
2019,02,10,17,00,00,1.083
2019,02,10,18,00,00,1.307
2019,02,10,19,00,00,1.197
2019,02,10,20,00,00,1.181
2019,02,10,21,00,00,1.301
2019,02,10,22,00,00,0.988
2019,02,10,23,00,00,0.931
2019,02,11,00,00,00,0.677
2019,02,11,01,00,00,0.707
2019,02,11,02,00,00,0.955
2019,02,11,03,00,00,1.059
2019,02,11,04,00,00,0.932
2019,02,11,05,00,00,1.075
2019,02,11,06,00,00,0.914
2019,02,11,07,00,00,1.41
2019,02,11,08,00,00,1.303
2019,02,11,09,00,00,1.411
2019,02,11,10,00,00,1.32
2019,02,11,11,00,00,1.712
2019,02,11,12,00,00,2.849
2019,02,11,13,00,00,1.949
2019,02,11,14,00,00,2.03
2019,02,11,15,00,00,1.748
2019,02,11,16,00,00,1.468
2019,02,11,17,00,00,1.562
2019,02,11,18,00,00,1.432
2019,02,11,19,00,00,1.331
2019,02,11,20,00,00,1.271
2019,02,11,21,00,00,0.936
2019,02,11,22,00,00,0.759
2019,02,11,23,00,00,1.229
2019,02,12,00,00,00,2.164
2019,02,12,01,00,00,2.044
2019,02,12,02,00,00,1.316
2019,02,12,03,00,00,0.949
2019,02,12,04,00,00,0.944
2019,02,12,05,00,00,0.867
2019,02,12,06,00,00,0.565
2019,02,12,07,00,00,0.583
2019,02,12,08,00,00,0.792
2019,02,12,09,00,00,0.725
2019,02,12,10,00,00,0.544
2019,02,12,11,00,00,0.656
2019,02,12,12,00,00,0.727
2019,02,12,13,00,00,0.523
2019,02,12,14,00,00,0.573
2019,02,12,15,00,00,0.627
2019,02,12,16,00,00,0.775
2019,02,12,17,00,00,0.904
2019,02,12,18,00,00,0.988
2019,02,12,19,00,00,0.776
2019,02,12,20,00,00,0.698
2019,02,12,21,00,00,0.654
2019,02,12,22,00,00,0.652
2019,02,12,23,00,00,0.57
2019,02,13,00,00,00,0.645
2019,02,13,01,00,00,0.92
2019,02,13,02,00,00,0.859
2019,02,13,03,00,00,1.031
2019,02,13,04,00,00,1.394
2019,02,13,05,00,00,2.342
2019,02,13,06,00,00,1.812
2019,02,13,07,00,00,0.939
2019,02,13,08,00,00,1.825
2019,02,13,09,00,00,2.611
2019,02,13,10,00,00,2.094
2019,02,13,11,00,00,2.183
2019,02,13,12,00,00,1.732
2019,02,13,13,00,00,2.608
2019,02,13,14,00,00,4.336
2019,02,13,15,00,00,4.034
2019,02,13,16,00,00,2.768
2019,02,13,17,00,00,2.2
2019,02,13,18,00,00,1.449
2019,02,13,19,00,00,1.529
2019,02,13,20,00,00,1.158
2019,02,13,21,00,00,0.816
2019,02,13,22,00,00,0.617
2019,02,13,23,00,00,0.468
2019,02,14,00,00,00,0.382
2019,02,14,01,00,00,0.518
2019,02,14,02,00,00,0.476
2019,02,14,03,00,00,0.39111
2019,02,14,04,00,00,0.477
2019,02,14,05,00,00,0.542
2019,02,14,06,00,00,0.371
2019,02,14,07,00,00,0.397
2019,02,14,08,00,00,0.632
2019,02,14,09,00,00,1.177
2019,02,14,10,00,00,0.849
2019,02,14,11,00,00,0.794
2019,02,14,12,00,00,4.576
2019,02,14,13,00,00,6.547
2019,02,14,14,00,00,2.394
2019,02,14,15,00,00,3.267
2019,02,14,16,00,00,4.916
2019,02,14,17,00,00,4.056
2019,02,14,18,00,00,1.664
2019,02,14,19,00,00,1.13571
2019,02,14,20,00,00,0.86333
2019,02,14,21,00,00,NaN
2019,02,14,22,00,00,NaN
2019,02,14,23,00,00,NaN
2019,02,15,00,00,00,NaN
2019,02,15,01,00,00,NaN
2019,02,15,02,00,00,NaN
2019,02,15,03,00,00,NaN
2019,02,15,04,00,00,NaN
2019,02,15,05,00,00,NaN
2019,02,15,06,00,00,NaN
2019,02,15,07,00,00,NaN
2019,02,15,08,00,00,NaN
2019,02,15,09,00,00,NaN
2019,02,15,10,00,00,NaN
2019,02,15,11,00,00,NaN
2019,02,15,12,00,00,NaN
2019,02,15,13,00,00,NaN
2019,02,15,14,00,00,NaN
2019,02,15,15,00,00,NaN
2019,02,15,16,00,00,NaN
2019,02,15,17,00,00,NaN
2019,02,15,18,00,00,NaN
2019,02,15,19,00,00,NaN
2019,02,15,20,00,00,NaN
2019,02,15,21,00,00,NaN
2019,02,15,22,00,00,NaN
2019,02,15,23,00,00,NaN
2019,02,16,00,00,00,NaN
2019,02,16,01,00,00,NaN
2019,02,16,02,00,00,NaN
2019,02,16,03,00,00,NaN
2019,02,16,04,00,00,NaN
2019,02,16,05,00,00,NaN
2019,02,16,06,00,00,NaN
2019,02,16,07,00,00,NaN
2019,02,16,08,00,00,NaN
2019,02,16,09,00,00,NaN
2019,02,16,10,00,00,NaN
2019,02,16,11,00,00,NaN
2019,02,16,12,00,00,NaN
2019,02,16,13,00,00,NaN
2019,02,16,14,00,00,NaN
2019,02,16,15,00,00,NaN
2019,02,16,16,00,00,NaN
2019,02,16,17,00,00,NaN
2019,02,16,18,00,00,NaN
2019,02,16,19,00,00,NaN
2019,02,16,20,00,00,NaN
2019,02,16,21,00,00,NaN
2019,02,16,22,00,00,NaN
2019,02,16,23,00,00,NaN
2019,02,17,00,00,00,NaN
2019,02,17,01,00,00,NaN
2019,02,17,02,00,00,NaN
2019,02,17,03,00,00,NaN
2019,02,17,04,00,00,NaN
2019,02,17,05,00,00,NaN
2019,02,17,06,00,00,NaN
2019,02,17,07,00,00,NaN
2019,02,17,08,00,00,NaN
2019,02,17,09,00,00,NaN
2019,02,17,10,00,00,NaN
2019,02,17,11,00,00,NaN
2019,02,17,12,00,00,NaN
2019,02,17,13,00,00,NaN
2019,02,17,14,00,00,NaN
2019,02,17,15,00,00,NaN
2019,02,17,16,00,00,NaN
2019,02,17,17,00,00,NaN
2019,02,17,18,00,00,NaN
2019,02,17,19,00,00,NaN
2019,02,17,20,00,00,NaN
2019,02,17,21,00,00,NaN
2019,02,17,22,00,00,NaN
2019,02,17,23,00,00,NaN
2019,02,18,00,00,00,NaN
2019,02,18,01,00,00,NaN
2019,02,18,02,00,00,NaN
2019,02,18,03,00,00,NaN
2019,02,18,04,00,00,NaN
2019,02,18,05,00,00,NaN
2019,02,18,06,00,00,NaN
2019,02,18,07,00,00,NaN
2019,02,18,08,00,00,NaN
2019,02,18,09,00,00,NaN
2019,02,18,10,00,00,NaN
2019,02,18,11,00,00,NaN
2019,02,18,12,00,00,NaN
2019,02,18,13,00,00,NaN
2019,02,18,14,00,00,NaN
2019,02,18,15,00,00,NaN
2019,02,18,16,00,00,2.59
2019,02,18,17,00,00,2.475
2019,02,18,18,00,00,2.128
2019,02,18,19,00,00,1.632
2019,02,18,20,00,00,1.251
2019,02,18,21,00,00,1.677
2019,02,18,22,00,00,1.819
2019,02,18,23,00,00,1.671
2019,02,19,00,00,00,1.825
2019,02,19,01,00,00,1.595
2019,02,19,02,00,00,1.495
2019,02,19,03,00,00,1.509
2019,02,19,04,00,00,1.316
2019,02,19,05,00,00,1.232
2019,02,19,06,00,00,1.37
2019,02,19,07,00,00,1.35
2019,02,19,08,00,00,2.067
2019,02,19,09,00,00,3.094
2019,02,19,10,00,00,2.78
2019,02,19,11,00,00,2.68
2019,02,19,12,00,00,2.815
2019,02,19,13,00,00,2.669
2019,02,19,14,00,00,3.242
2019,02,19,15,00,00,3.622
2019,02,19,16,00,00,3.328
2019,02,19,17,00,00,3.347
2019,02,19,18,00,00,2.917
2019,02,19,19,00,00,1.919
2019,02,19,20,00,00,1.618
2019,02,19,21,00,00,1.278
2019,02,19,22,00,00,1.189
2019,02,19,23,00,00,1.078
2019,02,20,00,00,00,1.084
2019,02,20,01,00,00,0.889
2019,02,20,02,00,00,0.827
2019,02,20,03,00,00,0.615
2019,02,20,04,00,00,0.41889
2019,02,20,05,00,00,0.446
2019,02,20,06,00,00,0.43
2019,02,20,07,00,00,0.733
2019,02,20,08,00,00,0.356
2019,02,20,09,00,00,0.464
2019,02,20,10,00,00,0.50111
2019,02,20,11,00,00,0.275
2019,02,20,12,00,00,0.32889
2019,02,20,13,00,00,0.331
2019,02,20,14,00,00,0.368
2019,02,20,15,00,00,0.381
2019,02,20,16,00,00,0.38125
2019,02,20,17,00,00,0.242
2019,02,20,18,00,00,0.37875
2019,02,20,19,00,00,0.393
2019,02,20,20,00,00,0.46
2019,02,20,21,00,00,0.236
2019,02,20,22,00,00,0.316
2019,02,20,23,00,00,0.2675
2019,02,21,00,00,00,0.30667
2019,02,21,01,00,00,0.3625
2019,02,21,02,00,00,0.369
2019,02,21,03,00,00,0.365
2019,02,21,04,00,00,0.241
2019,02,21,05,00,00,0.488
2019,02,21,06,00,00,0.502
2019,02,21,07,00,00,0.394
2019,02,21,08,00,00,0.536
2019,02,21,09,00,00,0.702
2019,02,21,10,00,00,0.875
2019,02,21,11,00,00,0.63889
2019,02,21,12,00,00,0.503
2019,02,21,13,00,00,0.188
2019,02,21,14,00,00,0.24667
2019,02,21,15,00,00,0.449
2019,02,21,16,00,00,0.314
2019,02,21,17,00,00,0.216
2019,02,21,18,00,00,0.369
2019,02,21,19,00,00,0.467
2019,02,21,20,00,00,0.553
2019,02,21,21,00,00,0.65
2019,02,21,22,00,00,0.66222
2019,02,21,23,00,00,0.769
2019,02,22,00,00,00,0.633
2019,02,22,01,00,00,0.646
2019,02,22,02,00,00,0.759
2019,02,22,03,00,00,0.65667
2019,02,22,04,00,00,0.78
2019,02,22,05,00,00,0.619
2019,02,22,06,00,00,0.497
2019,02,22,07,00,00,0.554
2019,02,22,08,00,00,0.551
2019,02,22,09,00,00,0.88
2019,02,22,10,00,00,1.678
2019,02,22,11,00,00,1.991
2019,02,22,12,00,00,0.538
2019,02,22,13,00,00,0.363
2019,02,22,14,00,00,1.352
2019,02,22,15,00,00,4.04
2019,02,22,16,00,00,2.974
2019,02,22,17,00,00,2.295
2019,02,22,18,00,00,2.236
2019,02,22,19,00,00,3.37
2019,02,22,20,00,00,2.064
2019,02,22,21,00,00,1.322
2019,02,22,22,00,00,1.114
2019,02,22,23,00,00,1.485
2019,02,23,00,00,00,1.472
2019,02,23,01,00,00,1.157
2019,02,23,02,00,00,1.101
2019,02,23,03,00,00,1.059
2019,02,23,04,00,00,0.561
2019,02,23,05,00,00,0.597
2019,02,23,06,00,00,0.54
2019,02,23,07,00,00,0.445
2019,02,23,08,00,00,0.31
2019,02,23,09,00,00,0.398
2019,02,23,10,00,00,0.463
2019,02,23,11,00,00,0.443
2019,02,23,12,00,00,0.614
2019,02,23,13,00,00,0.335
2019,02,23,14,00,00,0.35667
2019,02,23,15,00,00,0.219
2019,02,23,16,00,00,0.21667
2019,02,23,17,00,00,0.337
2019,02,23,18,00,00,0.288
2019,02,23,19,00,00,0.336
2019,02,23,20,00,00,0.429
2019,02,23,21,00,00,0.458
2019,02,23,22,00,00,0.543
2019,02,23,23,00,00,0.673
2019,02,24,00,00,00,0.632
2019,02,24,01,00,00,0.488
2019,02,24,02,00,00,0.449
2019,02,24,03,00,00,0.443
2019,02,24,04,00,00,0.876
2019,02,24,05,00,00,1.048
2019,02,24,06,00,00,0.926
2019,02,24,07,00,00,1.013
2019,02,24,08,00,00,1.763
2019,02,24,09,00,00,1.391
2019,02,24,10,00,00,0.918
2019,02,24,11,00,00,0.899
2019,02,24,12,00,00,0.827
2019,02,24,13,00,00,0.607
2019,02,24,14,00,00,0.634
2019,02,24,15,00,00,0.64
2019,02,24,16,00,00,0.511
2019,02,24,17,00,00,0.41875
2019,02,24,18,00,00,0.5
2019,02,24,19,00,00,0.36125
2019,02,24,20,00,00,0.23625
2019,02,24,21,00,00,0.23556
2019,02,24,22,00,00,0.38778
2019,02,24,23,00,00,0.0725
2019,02,25,00,00,00,0.115
2019,02,25,01,00,00,0.165
2019,02,25,02,00,00,0.22571
2019,02,25,03,00,00,0.04286
2019,02,25,04,00,00,0.17833
2019,02,25,05,00,00,0.18143
2019,02,25,06,00,00,0.11429
2019,02,25,07,00,00,0.15625
2019,02,25,08,00,00,0.1375
2019,02,25,09,00,00,0.07875
2019,02,25,10,00,00,0.13625
2019,02,25,11,00,00,0.31667
2019,02,25,12,00,00,0.17778
2019,02,25,13,00,00,0.164
2019,02,25,14,00,00,0.28
2019,02,25,15,00,00,0.303
2019,02,25,16,00,00,0.23667
2019,02,25,17,00,00,0.35
2019,02,25,18,00,00,0.336
2019,02,25,19,00,00,0.44778
2019,02,25,20,00,00,0.509
2019,02,25,21,00,00,0.23
2019,02,25,22,00,00,0.289
2019,02,25,23,00,00,0.40556
2019,02,26,00,00,00,0.04375
2019,02,26,01,00,00,0.205
2019,02,26,02,00,00,0.12
2019,02,26,03,00,00,0.1675
2019,02,26,04,00,00,0.25778
2019,02,26,05,00,00,0.138
2019,02,26,06,00,00,0.15125
2019,02,26,07,00,00,0.12111
2019,02,26,08,00,00,0.09375
2019,02,26,09,00,00,0.1
2019,02,26,10,00,00,0.15778
2019,02,26,11,00,00,0.407
2019,02,26,12,00,00,0.717
2019,02,26,13,00,00,0.22889
2019,02,26,14,00,00,0.30429
2019,02,26,15,00,00,0.13222
2019,02,26,16,00,00,0.41
2019,02,26,17,00,00,0.232
2019,02,26,18,00,00,0.443
2019,02,26,19,00,00,0.489
2019,02,26,20,00,00,0.37556
2019,02,26,21,00,00,0.30625
2019,02,26,22,00,00,0.27556
2019,02,26,23,00,00,0.14143
2019,02,27,00,00,00,0.26
2019,02,27,01,00,00,0.493
2019,02,27,02,00,00,0.603
2019,02,27,03,00,00,0.422
2019,02,27,04,00,00,0.549
2019,02,27,05,00,00,0.746
2019,02,27,06,00,00,2.069
2019,02,27,07,00,00,0.847
2019,02,27,08,00,00,1.022
2019,02,27,09,00,00,0.86667
2019,02,27,10,00,00,0.76
2019,02,27,11,00,00,0.609
2019,02,27,12,00,00,0.632
2019,02,27,13,00,00,0.525
2019,02,27,14,00,00,0.62
2019,02,27,15,00,00,0.511
2019,02,27,16,00,00,0.352
2019,02,27,17,00,00,0.648
2019,02,27,18,00,00,0.407
2019,02,27,19,00,00,0.13667
2019,02,27,20,00,00,0.079
2019,02,27,21,00,00,0.185
2019,02,27,22,00,00,0.04625
2019,02,27,23,00,00,0.10222
2019,02,28,00,00,00,0.05778
2019,02,28,01,00,00,0.03286
2019,02,28,02,00,00,0.24375
2019,02,28,03,00,00,0.23889
2019,02,28,04,00,00,0.21125
2019,02,28,05,00,00,0.12167
2019,02,28,06,00,00,0.16667
2019,02,28,07,00,00,0.26889
2019,02,28,08,00,00,0.435
2019,02,28,09,00,00,0.306
2019,02,28,10,00,00,0.26
2019,02,28,11,00,00,0.33333
2019,02,28,12,00,00,0.471
2019,02,28,13,00,00,0.351
2019,02,28,14,00,00,0.14
2019,02,28,15,00,00,0.11444
2019,02,28,16,00,00,0.14625
2019,02,28,17,00,00,0.34375
2019,02,28,18,00,00,0.12556
2019,02,28,19,00,00,0.14
2019,02,28,20,00,00,0.06875
2019,02,28,21,00,00,0.17
2019,02,28,22,00,00,0.04556
2019,02,28,23,00,00,0.112
2019,03,01,00,00,00,0.17222
2019,03,01,01,00,00,0.08833
2019,03,01,02,00,00,0.14875
2019,03,01,03,00,00,0.166
2019,03,01,04,00,00,0.40625
2019,03,01,05,00,00,0.19333
2019,03,01,06,00,00,0.26
2019,03,01,07,00,00,0.3525
2019,03,01,08,00,00,0.46125
2019,03,01,09,00,00,0.85778
2019,03,01,10,00,00,0.936
2019,03,01,11,00,00,0.397
2019,03,01,12,00,00,0.33222
2019,03,01,13,00,00,0.22222
2019,03,01,14,00,00,0.25375
2019,03,01,15,00,00,0.125
2019,03,01,16,00,00,0.17571
2019,03,01,17,00,00,0.63778
2019,03,01,18,00,00,0.665
2019,03,01,19,00,00,0.88
2019,03,01,20,00,00,0.55
2019,03,01,21,00,00,0.739
2019,03,01,22,00,00,0.514
2019,03,01,23,00,00,0.529
2019,03,02,00,00,00,0.572
2019,03,02,01,00,00,0.457
2019,03,02,02,00,00,0.663
2019,03,02,03,00,00,0.646
2019,03,02,04,00,00,0.915
2019,03,02,05,00,00,0.687
2019,03,02,06,00,00,0.596
2019,03,02,07,00,00,0.532
2019,03,02,08,00,00,0.75
2019,03,02,09,00,00,0.829
2019,03,02,10,00,00,0.593
2019,03,02,11,00,00,0.517
2019,03,02,12,00,00,0.559
2019,03,02,13,00,00,0.599
2019,03,02,14,00,00,0.54
2019,03,02,15,00,00,0.17667
2019,03,02,16,00,00,0.03778
2019,03,02,17,00,00,0.58444
2019,03,02,18,00,00,0.26778
2019,03,02,19,00,00,0.145
2019,03,02,20,00,00,0.297
2019,03,02,21,00,00,0.19889
2019,03,02,22,00,00,0.09
2019,03,02,23,00,00,0.22
2019,03,03,00,00,00,0.181
2019,03,03,01,00,00,0.23125
2019,03,03,02,00,00,0.215
2019,03,03,03,00,00,0.19
2019,03,03,04,00,00,0.13889
2019,03,03,05,00,00,0.271
2019,03,03,06,00,00,0.38667
2019,03,03,07,00,00,0.362
2019,03,03,08,00,00,0.204
2019,03,03,09,00,00,0.31778
2019,03,03,10,00,00,0.375
2019,03,03,11,00,00,0.45222
2019,03,03,12,00,00,0.527
2019,03,03,13,00,00,0.39
2019,03,03,14,00,00,0.51667
2019,03,03,15,00,00,0.267
2019,03,03,16,00,00,0.14375
2019,03,03,17,00,00,0.34
2019,03,03,18,00,00,0.518
2019,03,03,19,00,00,0.826
2019,03,03,20,00,00,0.8
2019,03,03,21,00,00,1.091
2019,03,03,22,00,00,0.736
2019,03,03,23,00,00,0.682
2019,03,04,00,00,00,0.612
2019,03,04,01,00,00,0.5
2019,03,04,02,00,00,0.471
2019,03,04,03,00,00,0.476
2019,03,04,04,00,00,0.462
2019,03,04,05,00,00,1.411
2019,03,04,06,00,00,1.295
2019,03,04,07,00,00,3.129
2019,03,04,08,00,00,1.992
2019,03,04,09,00,00,1.959
2019,03,04,10,00,00,1.417
2019,03,04,11,00,00,1.252
2019,03,04,12,00,00,1.42
2019,03,04,13,00,00,1.834
2019,03,04,14,00,00,1.948
2019,03,04,15,00,00,1.709
2019,03,04,16,00,00,2.492
2019,03,04,17,00,00,2.5
2019,03,04,18,00,00,3.571
2019,03,04,19,00,00,2.698
2019,03,04,20,00,00,2.338
2019,03,04,21,00,00,2.806
2019,03,04,22,00,00,2.858
2019,03,04,23,00,00,2.835
2019,03,05,00,00,00,3.147
2019,03,05,01,00,00,3.118
2019,03,05,02,00,00,2.852
2019,03,05,03,00,00,2.344
2019,03,05,04,00,00,1.269
2019,03,05,05,00,00,1.436
2019,03,05,06,00,00,1.067
2019,03,05,07,00,00,0.808
2019,03,05,08,00,00,0.589
2019,03,05,09,00,00,0.23667
2019,03,05,10,00,00,0.287
2019,03,05,11,00,00,0.42778
2019,03,05,12,00,00,0.3725
2019,03,05,13,00,00,0.29125
2019,03,05,14,00,00,0.244
2019,03,05,15,00,00,0.17625
2019,03,05,16,00,00,0.28667
2019,03,05,17,00,00,0.261
2019,03,05,18,00,00,0.209
2019,03,05,19,00,00,0.29556
2019,03,05,20,00,00,0.35778
2019,03,05,21,00,00,0.506
2019,03,05,22,00,00,0.431
2019,03,05,23,00,00,0.486
2019,03,06,00,00,00,0.774
2019,03,06,01,00,00,0.685
2019,03,06,02,00,00,0.37444
2019,03,06,03,00,00,0.519
2019,03,06,04,00,00,0.49333
2019,03,06,05,00,00,0.43429
2019,03,06,06,00,00,0.27222
2019,03,06,07,00,00,0.51
2019,03,06,08,00,00,1.097
2019,03,06,09,00,00,1.722
2019,03,06,10,00,00,1.755
2019,03,06,11,00,00,0.893
2019,03,06,12,00,00,0.721
2019,03,06,13,00,00,0.538
2019,03,06,14,00,00,0.422
2019,03,06,15,00,00,0.68
2019,03,06,16,00,00,0.991
2019,03,06,17,00,00,2.385
2019,03,06,18,00,00,3.724
